text	label
뭐 그냥그래요	0
두껍고 신축성이 없어요	0
애기파마해주기딱이네여	1
가격도 저렴하고 맛있어요. 유효기간 넉넉학 배송도 빠릅니다.	1
스윙 버전인데 거치대?에 걸려 돌아가지 않습니다 이럴거면 스윙이 완전 무용지물입니다 뚜껑 떼놓고 쓰게 됩니다	0
넘 지저분해요.. 새거인데 왜 지저분한지???	0
만족합니다. 아직 사용전이긴 하지만	1
귀에 거는 끈이 좀 짧은감이 있어서 그런가 아기가 불편해 해요ㅠ	0
가격만큼인것 같아요. 만졌을때 느낌은 별로네요. 그냥 싼맛에 씁니다.	1
비닐사이즈다르게20종장을시켯는데 비닐별로사이즈체크도안하고 일을두번하게만드시네요	0
과일, 채소 등등 깨끗하게 먹고싶어서 주문했습니다! 유통기한도 길어서 좋아요 잘 사용하겠습니다 :)	1
너무 맛있고 짜지 않아서 조아요	1
빅사이즈라고 하지만 그리 크지 않아요	0
또 사고는 싶은데 포장이 탐탁치않아요ㅠㅠ	1
재구매 저번에 구입하고 또 구입해봤어요 좋은 성분이라고 하셔서 믿고 사용합니다	1
원단이 원단이 별로네요 좋지 않아요 환불하려다 배송비가 더 나와서 그냥 입어요 그만큼싸니까 그렇겟조	1
잘 구겨져서 빨고 나서는 못입었어요 ㅠㅠ 다림질 해야도용	0
조아요조아요조아요조아요	1
재구매 남편이 두달치먹고 효과좋대서 친정아빠도 사드렸어요~^^	1
잼남니다 뭔가 다른곳보다 참신하네요	1
감이너무두꺼워요 주머니가커서 앞치마처럼활용할생각이였는데 두꺼워서 덧입을수가없네요	0
고기 빛깔이 어둡고 목살 특유의 고소함이 덜합니다ㅜ	1
펌프 고장나서 정말 구찮아요 첨부터 고장 ㅡㅡ	0
진짜 이거 너무하잖아요 사이즈 생각보다 너무 작습니다.... 일반 남자 신발은 두켤레 들어가면 끝입니다.... 아쉽네요	0
한국에서 택배수령(주문한 다음날 배송됨), 비행기착륙전 교체. 잘 사용하다 3대중 1대에서 이상이 발생. 삼일째되는 날에 통화는 되는데, 인터넷이 먹통. 이래도 안되고, 저래도 안됨.. 결국, 다른 유심 테더링해서 사용.	0
배송 빠르고 가방에 마음에 듭니다	1
올여름에 하나 다 쓰고 좋아서 하나 더 샀어요 원플원 행사라서 저렴하게 샀네요!	1
빠른배송 겨울따뜻하게 사용할게요	1
달래향이 확 나고 맛있었대요!	1
진짜 잘 닦이네요 . . 창틀 실리콘 곰팡이두요 짱임	1
겨울왕국을 너무 좋아해서 안나옷구매했어요 반팔이라 빨리 여름이 되면 더 자주입을거같아요^^	1
그닥 ㅜ 비추입니다 냄새도 많이 나고 지퍼부분에 있는건 꺼내자마자 떨어지네요 어이가없어서 웃음이 났습니다~ 한참 기다렸건만 물건이 영 아니올시다입니다	0
평범해요 여자친구사줬습니다.	0
겨울패딩 겨울이불 보관용으로 좋습니다	1
재구매 4살 아이부터 2개월 아가 옷까지 세탁하고 있어요~ 세척력 좋고 향기도 좋습니다!	1
파손이있어서 연락하니까 바로다음달 교환물건도착했고요. 조용하게 골고루 잘갈리네요	1
개싸구리 가격이.만큼도. 아님 끈이 비닐 천쪼가리임	0
맛도 좋고 영양도 정말 좋아여 전 재구매인데 앞으론 단골할께요~~^^	1
배송 싸가지. 싼티작렬	0
아니 썪은 나무를 섞어서 보내주시면 뭐하자는 건가요ㅡㅡ	0
제가 작아서 그런지 좀 오버핏이 지나치긴해요 ㅎㅎ	1
포장이잘안되서막걸리가줄줄세요ㅠ부엌에놔두었더니 막걸리냄새가너무나요 포장에신경좀	0
사이즈는 잘 맞아요. 하지만 그냥 입기에는 너무 많이 비치네요. 완전 시스루네요	0
골지양말 기대했는데 너무커요 ㅡㅡ 미친양말이라고 쫀쫀하다고해서 엄청 기대했는데. 그냥 버려야될듯,,ㅠㅠ후 돈아까워	0
더러워요! 이물질나왔어요 맛나게 드시는분 계시기에 사진은 찍어놨으나 올리지않겠습니다	0
빠른 배송 합리적인 가격 괜찮은 품질!!	1
절대 추천 안함 제품이 엉망입니다~~제조일자 제품이. 이 때문에, 그 중 하나가 바로 이 때문이다 있다 있다 있다 있다 있다 있다	0
디자인도색깔도 이뻐요 하나더구매하려구해요~	1
생각보다 사이즈가 큽니다. 색상은 실버 그린 두개 샀는데 그린이 이쁘네요. 물통 입구가 좁아서 여름에 얼음은 못 넣을것 같아요.	1
배송기사가 진짜맘에안드네요. 다른집에다 놓고가고 연락도안해주고 황당하네요 진짜로. 30개중 7제품이 이상한거 왓어요 쓰는데 문제는업어보여 그냥씁니다.	0
개꿀텀 ㅎㅎ	1
양도많고 포장도잘되서왔네요 잘쓸께요	1
설명서가 약해요 설치하기 힘드네요	0
목이 이상해요 ㅠㅜ 조금 더 내려와야하는데 라운드도 아니고 반하넥도 아니고 뭔가 어색 색이랑 질감은 괜찮아요	0
자동차 좋아하는 남아예요. 너무 좋아해요 디자인이 너무 이쁩니다. 계속 주문할거 같아요^^	1
교육용 좋아요	1
바로뚫었네요 ㅋㅋ 기사불러야되는줄 알고 식겁했는데	1
배송은 빠른데 박스에 억지로 넣어서 안에 플라스틱포장 깨져서 왔어요 찝찝하게 새거인지 아닌지 불안하게	0
재구매 만족합니다 다음에 또이용할게요~ㅔ	1
첫구매후 괜찮아 재구매했습니다. 사은품도 감사히잘받았고, 다 섭취하면 재구매할테니 그때도 좋은품질로 배송바랍니다.	1
넣으려고따르면거의절반이새네요ㅡㅡ어떻게따라써야하는지요?너무불편하고흐르는게반이네요ㅡㅡ사용하고나서는좋은데따를때가넘불편해요ㅜ다새서ㅡㅡ	0
가성비 좋구요 하나정도 집에 있으면 유용하게 쓸수있는 제품입니다	1
예뻐요 길이도 적당하고 좋습니다. 많이파세요	1
배송은 조금 느렸지만 상품은 저렴하며 좋습니다.	1
맛있어요...같은 강원도라도 틀리네요	1
좋아서 이제품만사용합니다	1
안써봤지만 좋은가격에 구매했어요	1
아직 미사용중입니다	1
돌돌말기가어려움 비추	0
더블하트 호환되나 궁금해서 샀는데 안되네요	0
배성 딱 알맞게 왔어요 ㅎㅎ 감사합니다!	1
재구매 캠핑때 조개는 항상 여기서 주문해요! 이번에는 낙지와 전복도 샀는데 다 살아서 왔어요!	1
병머리가 불량이라 뚝하고 부러져서 액이사방으로 다튀었네요 조심들하세요 확인후 장착하세요	0
싼값이라 그저 그렇네요	0
브라인더제작불량.선이잘못연결됨.짜증남!	0
첨부터 뚜껑이 자꾸열리더니 닫히지가 않아 케이스가 있어도 쏟아지네요ㅜㅜ	1
너무 천이 후들후들해요	0
촉감좋고따뜻합니다 좋아요	1
재구매 여러번 재구매 중입니다	1
재구매 세정 후에 폼클렌징 한번 더 해야 안심이 가긴합니다...	1
붙이자마자 레인보우현상나서 쓰지도 못했네요 복불복이 심한거같아요 저는 포기..	0
요긴하게 사용하겠습니다.	1
고기녹아서왔어요 여름인데 정말 불쾌합니다 아이스팩도 녹아서 오고 아이스팩을 여러개 넣어야죠 아휴 정말 찝찝해요	1
콜린성 두드러기에 효과봤다는 후기를보고 구매했는데 우리아이한텐 맞지않나봅니다 아무런 효과가 없네요	0
굿굿~~ 좋으네요	1
피아노 느낌 너무 좋아요!!	1
택배기사분이 제대로 조립도못하시고 신랑이다하고 택배비는택배비대로 줘야했네요.오래기다린것도 있는데 그런점이아쉽네요	0
재구매 꾸준히 구매중입니다 ㅎㅎ 가격은 조금 올랐지만 ㅠㅠ 배송빠르고 상품 양호합니다	1
오렌지는 한달이상걸린다해서 다른걸로받았어요 그럼 일시품절이라해야하는거아닌가ㅡㅡ	1
냉장식품이다 보니 유통기하는 길지 않지만 기대이상으로 맛있습니다	1
정사이즈 맞게시켰는데, 전 발볼이 굉장히 좁은데도 신발을 신었을때 많이 불편해서 한번신고 못신고있어오ㅠㅠ	0
한달뒤에받음	1
상한제품이왔지만 교환처리 바로해줬어요~	1
재구매 간장게장 생각날때마다 한번씩 주문해서 먹고 있어요	1
깔끔하고 예쁘고 배송도 빨라요.번창하세요	1
잘 쓰고 다시 올릴께요.	1
예방이됬으면해서 구매했어요 메이플시럽향이나요 잘먹으려하진않아요..	0
사진과 같고 정리하기 좋아요♥	1
냄새는 조금 많이 나긴 하는데 빠질꺼 같고 처음 해봤는데 좋네요^^ 활용 영상도 유튜브로 볼 수 있구요~	1
향이 별로네요 ㅡㅡ	0
약하게 나던 냄새는 일주 정도만에 빠졌고 . 사용하기에 아주 좋습니다.	1
디자인 이쁘고 아니가 편하게 잘 입네요.	1
화면보다 훨씬 예뻐여^^	1
동네보다 싸긴한데 슈퍼에서 파는거랑 두께가 다르고 통으로 들어있는게 아니고 다 이등분으로 떨어져있어요	0
아직 사용하기 전이라..ㅋ 좋을꺼같아요	1
사이즈도 무게도 적당해요	1
솔직히 큰 기대는 안했지만 이건 아니다 싶네요. 고기에서 냄새가 많이 나네요. 지금 구워서 먹다가 다 버렸네요. 리뷰가 괜찮아서 샀는데 역대급 죄악입니다.	0
항상 시켜먹고있어요 싸고 좋아요	1
빠른 배송 감사합니다 가성비 정말 최고네요 구조상 아기들 계신집만 조심 하시면 될듯하네요 잘 쓰겠습니다	1
생각보다는 품질이 별로예요.	0
많이커요. 임신6개월인데요 많이 오버핏이네요ㅎ	0
2엑스러지 105를 시킨건데 스판끼도 별로고 사이즈도 엄청 작게 나왔어요. 같은 사이즈 입는 다른 팬티 반만하네요 ㅡㅡ;;,	0
괘안합니다 초보자용은 아니에요	0
탈취살균 스프레이 뿌리고 일주일을 냄새 빠지게 걸어놔도 냄새가 정말 안 빠져요	0
먹고싶다고해서 주문하긴했는데 상세페이지에 맨손을 만드는거 보고 전 좀 안먹고싶었어요 맛은봤는데 너무너무 기름져요	0
재구매 제품은 괜챃고 배송도 빨라요. 근데 담당 택배사 분이 물건을 1층에 두고 연락도 없으셔여 ㅠㅜ	1
삽겹살은 처음 주운인데, 맛있어 보입니다. 냉장인 줄 알았는데, 냉동이네요. 제가 잘못 알았나보군요.	1
간편 설치 최고	1
치발기 생각보다 딱딱하고 아기가 잡기에 불편해요	0
실이 굵고 뻣뻣해요	0
고소한맛 특히나 더욱이 고소한건 모르겟구요 마라맛이 굉장히 특이해서 고소한건가 싶기도 하고 아닌거 같기도하고^^;	0
재구매인데..품질은 항상 퍼펙트합니다	1
오자마자 잘썼어요 커서좋음	1
펌프형이라 쓰기 좋아요	1
작다는 리뷰에 큰거 산건데 안정감이 전혀없어요 .. 휘청휘청..한달이나 제대로 쓸수 있을지 모르겠네요	0
아이피타임 공유기만 사용가능함 꼭 확인해야함.	1
좁쌀이 적당히 빵빵하게 들어가있어서 좋네요	1
한번하고 안해짐 운동이되는지안되는지	0
집에서 편하게 입으려고 샀어요 소재 좋고 사이즈 여유 있고 아주 마음에 들어요~~♡♡♡♡♡♡	1
정말별로입니다 금방 닳아요	0
가성비 갑 입니다. 너무 편하고 좋아요	1
책상 마음에 듭니다. 견고하게 받쳐주는 느낌이 드는게 저렴한 책상들은 마우스를 움직인만큼 모니터도 흔들거렸는데, 그런 느낌이 없네요. 선정리도 책상 안쪽에 있는 정리통로? 같은 곳 덕분에 깔끔하고요. 잘 쓰겠습니다	1
항상 잘 사용중입니다. 이거쓰면 다른거 못써요 ㅋ	1
아기가넘좋아하네요~~^^ㅎㅎ 다만세탁이안된다는단점이!ㅎㅎ 세탁이가능했음좋겠네요ㅜㅜ	1
아직 설치전인데 괜찮을것 같아요	1
6/28일 주문 7/3일 수령.. 배송이 너무 느려서 다음에는 구매하지 않을 생각입니다...	0
큼지막하고 아주 좋으네요 겨울옷 많이걸면 부러지진 않을지 걱정이지만 일단 수건 속옷빨래 널었는데 크기 넉넉하고 좋아요	1
안쫀쫀 느슨해요	0
재구매 굿굿굿좋야요너무 고급스럽구요 2번째 구매중	1
핏이 안 이뻐요... 슬림하면서 긴.....	0
사이즈가 너무 작아서 반품할려다 그냥 버림	0
입자마자 허리끈 받쳐주는 실이 끊어졋네요 ㅠ이부분은 개선조 되었으면 ㅠ	0
맛있어요 간도 작당하고 다음에 다시구매하려고요	1
이거보다 저렴한상품과 별차이없습니다 완전여름용이고 배송겁나 느립니다 일주일걸림 배송상태도 안좋아요 자켓은 다구겨져서 왔습니다	0
굿입니다^^ 잘쓸께요	1
어우 조이면 다 부러져요 ... 반품 귀찮아서....	0
스틱 잘 먹던 아이인데 팝에 재미 붙이더니 스틱은 안 먹어요. 팝이랑 스틱 4봉씩 시킨걸 후회해요.	0
존예 이거 진짜 이뻐요 단순하면서 근데 뺄때좀 아펏어요 그거빼곤 굿 이쁜데 가격더 저렴햇음해요	1
잠수함은 별루에요 잘 보이지도 않고 거의 안보여요	0
배송 메모란에 이니셜 적었는데 안보내주셨네요.	0
좋아요 근데 실밥 만네요	1
너우작아요~~쪄먹을수없어서간장게장으로	1
아니 왜 한달이.넘어가는데 냄새가 안빠져요??	0
와 이거 사놓고 한번도 안쓰고있었음 내일부터 써야겠다	1
상품은 만족합니다. 그런데 젤리탄이 박스안에서 터진상태로 배송되었어요. 작아서 치우기가 매우어렵네요	1
냉동식품 0도 이하보관인데 냉매제도 없이 보냉팩에 포장해서 왔네요 이거먹다 배탈나면 누구책임이죠? ㅋㅋ	0
재구매 타사 제품보다 진하고 맛있습니다👍	1
재구매 하루만에 배송이 되는..정밀 만족 합니다.	1
요리하기 간편해요 맛있어요.	1
먹기전입나다궁금하네요	1
항상사용하는거라서매번여기서구입 만족함	1
배송을 뭔상자안에 달랑하나 처보내나	0
누가 사용하고 반품한걸 보낸건지 쓰레받이가 이미 사용한 흔적이 있고 빗자루손잡이 제일 윗부분은 계속 빠지네요.	0
쿠션이 약간 딱하지만 나머지 퀄리티는 만족합니다.	1
역시 가격이 저렴한 이유가	0
누가 택배함에서 가져간거같네요 써보고 싶었는디	1
색감은좋은데 보풀이잘일어나는 재질이고 좀 두꺼워서 열있는아기한테 더울듯요.	1
코 고정부분 심이 불량인게 몇개있네요 그리고 좀 얇은감이 있어서 아쉬워요~	1
다른 야채들 넣고 볶볶했어요ㅎㅎ맛있게 잘먹었습니다	1
너무 맛있습니당ㅠ가래떡 구워먹는거랑은 또 다른맛..	1
옷 재질과 핏 둘다 마음에 듭니다.	1
쨍한 주황색 패디가 잘 없어서 골랐는데 제가원한 색이에요	1
생각보다 디자인도 소재도 맘에 안드네요	0
가성비 기대이상입니다	1
재구매 다 먹으면 불안해요 ㅋㅋ 쵝오	1
